address,amount,percentage
2WB8dMUZpeBa2zSQ84o896Z356snjRkqSxyc263C6R4Vn4DuNcQPvwxw4VgTAbMcPdbre2CzBc189Cf18sJJnZTaLyi9wF1yh5n9oTfoLtRLHWixJNXhLp3zQFDLkaSdSBJgbvCJ8DtE53K3Bz7UHbrG4zJ4HwWihX7mJDDzwHoLwBvSsjgYrcZup6JxHizFnqtp6BziyRQaU7qkhRuw7trVcjscka4F1pBpNz1tQUEjCJDJUF7reWu5BRdbCkLBgZeTyazuGDpTHugToYgqCaFH3LWE9GVcbYgSgsE2BDDM8iWkuJ1cRThC4kjtqKy5X5kfeDvugW1eBH51Q1Wj9zSxCpMZ224CftWZ7NrXQDoYuo1HCBzTcs,60000000000,6e-05
9i9bf26MYW4p85mWe3m2gi282myVjvoxX5w8GmX2VubWZ2ruxBF,53531096254,5.4e-05
9ha2UZWMW88Ju2FNFZoV6MuwP1t4qWq74jrxnG3DEELk4f1M6aF,52254483986,5.2e-05
9edgtexn6gUhqQNjeHYGKS9HT6GjuiaM8d9WHk8fKg55D9aaTrR,52091742792,5.2e-05
9fHLQyMLiDz9v7nWuRQJUJo9RoKWRYJZ37sjPRZ8hvp5BQWkzRh,51284350680,5.1e-05
9iKVfGFC8vcKfvX1vz8vYcqWiVgb3nxY3LQu5dCj1zBQAkHMcDg,49374897580,4.9e-05
9fGfs27iDB9ysarDtNemJoiGxmLRES9KG9egVFtZ3cnkBTnCgsc,49134332025,4.9e-05
9hfyW1zyqwnb95G1tfWVwNXMRZyi33xhfYVreeEDPyMrYP9WeiQ,44098765444,4.4e-05
9gQyGY3fKTot6se12KiNd5ZHNyB4y1keqTphdCGNwodG8ixYSYF,42912650579,4.3e-05
nB3L2PD3J4rMmyGk7nnNdESpPXxhPRQ4t1chF8LTXtceMQjKCEgL2pFjPY6cehGjyEFZyHEomBTFXZyqfonvxDozrTtK5JzatD8SdmcPeJNWPvdRb5UxEMXE4WQtpAFzt2veT8Z6bmoWN,42423637489,4.2e-05
9hAq7y2PHD5kmHtEuxY6ASbKmY89qZTP9fw1kpwh8dBqAwuGeqz,42146431123,4.2e-05
9fUPGtPgErpm1ktGm47uWEyiPHdjBFEenrQJPyhL7hJUvRJhXgo,41666660000,4.2e-05
9hXUYMuuSnsxFst7g4Wp2ZNvaggPDKqFnrWpiAfKSTDEGrpopiZ,38295955063,3.8e-05
9i8RRB8CyN8GLmsgr9JhC4YAU1bBNeUDJtZRLdbKBWQoyzpkPuY,36364028166,3.6e-05
9gdAPSnuza7Na3ustKbQgQcCiJZRFTQtdb5qusFzLcPcXvDxiNF,35173404716,3.5e-05
9fg47S5o8M4cNoGS2dstZA1nC8qydMfxKK59sCvckbDnotRsmPo,33997752150,3.4e-05
9ebjQXvGT3WUpnevjD3BEXSEQRtKa2yxm8RCHLLDP3SmrRsn8mK,32559204715,3.3e-05
9heFto9fARufMV4sSAFUo1XTN6SLgmCi3RarYvsGF38SCRASHwM,31626915319,3.2e-05
zCkAGbp4TnTBRcryS5FApn1RAQ5CS3ZSN9aMSm6FVRKAb6oiWaKHzif6RUFGGXP5TJX48WuWFiehPmua7bz1RA5xPWdMgNs2tQyozvcnbqfMVtVvCuLhwsG9PEeqgryZ4Bd6P2i9ovUbBjYsHWySEDQMCV2aXA7azT7Bdf1Mdtb3HDDYkAbHfGp9xcNFgsemHGEvfyFGD69Dh5agH1DVxoqczm1oqQPTYLZ2ySe1qrgjJUFhvccXYV3hyhfJtzufJAzDtiY1tDUe8YmRYLoTW8U5eKaGWq94yoHkxtfNuxPnaXfT62NYyuDVgb8FJQ6gCNZKyxENpVYgRgAT2X661qXfScN1Boi2S98UwRixi6Fz7LV6h98HSQVUs7yv6Sb4GNZXmN3VZiYDKcSNa2wrXqWWRyUBGyKbjtA1rbNdoQFLPF25bWXvNiHatmSgPzWU82Efv3rZ2feRKUw66uAnGSviqodWTu9AVXq6HbuY93dqE6WNaV8zoKgY4jbjp3RNS61JSUDQDhsu7kuits3xLA2qNrGy6xQnGz6wgjbPtXvus1KeHyyNrQjg2fjk4rdeSuf1NDGqNB6eYFeF6t2hky7EQBSSPUSX,30000000000,3e-05
9i72kzsEGC7S84y1ZYyfgMcqhBDLzQSVTTNfZDbcYLM6Yy1tKFc,29205099247,2.9e-05
9iCHgXeTkPSpvFk2tY1v6BVAsCaEmmqdJsntWsW2MzzJ7ftgkyD,28331899361,2.8e-05
9g8zWFu2VBcE49gr3otmFLDbfyDoopandeRvtwqB7qk6BJjRENy,27813880894,2.8e-05
9fzebYb34cz644vpkv1Tr1Ke5ziGMY1mPhDznFKYHBRLUbCQHPc,27500000000,2.8e-05
9ek3xFDv1chXcQLCxvDS9U94EkzzdFf5rMiV5979FF2JBA4gwz3,26790755655,2.7e-05
9f8S5pq22bcAcvousZ1QwuJWqRpcJ2HaDLmxwVZZTrxsYTWtcxT,26686909120,2.7e-05
9fg8LdwFyVtzErrmHNpp9hjK3842mLsAWRyo9gCRKFoGJX2ZU7o,26455928638,2.6e-05
9gqXmv2EB8po2eBzNf4hct7gpgo6YBe6JqdmHLDk7rWfWcff8yF,25583775249,2.6e-05
9hHnHAcoUu7Tf5umBq2WY9EKxpPBkctxkN6PGwUbk8fuqYxTNpd,25181184144,2.5e-05
9gPAZs9qrtAYM7ShiaRTih3EaTuMvEpzdbFEWac3mapAFJPRq88,25000000000,2.5e-05
9fxD2mTTVbBJeCRufcazmuwtnGdpasmWQVGQeWwybnf97ckcXZs,24172694638,2.4e-05
9gUtixLdwdTmBRxwuHkCVraoUyhFYxPs83N6KAHuwFcJhCqqjSC,23956013149,2.4e-05
9h582iwq8VL3bYHFx6bUmqhMVKVzwUs4ouqQxy81BpFnU67LVbY,23836508553,2.4e-05
9gUjQyHHeopuCExw4sdukHxP8qvsYuAM3BNx2yiKy322BS6L7yM,23750481872,2.4e-05
9eeTTnk1xpraTzVWztdYA9XraqaqAq9tky7g8UHheDFyqEMHEmd,23160802489,2.3e-05
9gh6kMKLVkWpH9nkKZ3gu6D74dhUMhhNguL8GXz59vBZsBqBFRF,22509849307,2.3e-05
9fQUuMUMr4Xp2wfUGW7MYzNSaiDvDLYDn5Mw6zsyNz3oT1a7QoU,22218900244,2.2e-05
9fzx9XDj2rv6Dgqpvitt1LBxAgwdjPg2T2dYGicSk3FYfn24c25,21883093274,2.2e-05
9fGhMmx2KVpwT1ZhnrdaDJHCgaeT4B5d4CxefeThc6TAodopF9S,21563539509,2.2e-05
3gb1RZucekcRdda82TSNS4FZSREhGLoi1FxGDmMZdVeLtYYixPRviEdYireoM9RqC6Jf4kx85Y1jmUg5XzGgqdjpkhHm7kJZdgUR3VBwuLZuyHVqdSNv3eanqpknYsXtUwvUA16HFwNa3HgVRAnGC8zj8U7kksrfjycAM1yb19BB4TYR2BKWN7mpvoeoTuAKcAFH26cM46CEYsDRDn832wVNTLAmzz4Q6FqE29H9euwYzKiebgxQbWUxtupvfSbKaHpQcZAo5Dhyc6PFPyGVFZVRGZZ4Kftgi1NMRnGwKG7NTtXsFMsJP6A7yvLy8UZaMPe69BUAkpbSJdcWem3WpPUE7UpXv4itDkS5KVVaFtVyfx8PQxzi2eotP2uXtfairHuKinbpSFTSFKW3GxmXaw7vQs1JuVd8NhNShX6hxSqCP6sxojrqBxA48T2KcxNrmE3uFk7Pt4vPPdMAS4PW6UU82UD9rfhe3SMytK6DkjCocuRwuNqFoy4k25TXbGauTNgKuPKY3CxgkTpw9WfWsmtei178tLefhUEGJueueXSZo7negPYtmcYpoMhCuv4G1JZc283Q7f3mNXS,20761930024,2.1e-05
9ekS7mjc4WWARWvfG16uwG3mRwurRoNZrRzCeYQV6ccZVUbNTiJ,20016537968,2e-05
9hw3UvMfCjKhhzfZYWHaB7XeV8JcuEnrmjvygFmw7G6kjMHrZ6Z,19342965189,1.9e-05
9ftrYM87FPwM1mtoMYpNo8whXD22fR5rfvwsgxELeCfaN7QRgb1,18784548637,1.9e-05
9fmZY2X7P2Va1dmsCDZD9EMUrQpwkuFgndCi214Xx5Du75bvNvt,18725488492,1.9e-05
9hXirNzfquJCbf2BMMa4D43DCddoRtvMr4Fs7PiBSoA4pzWsY6L,18591370083,1.9e-05
9ggVuq3S4M4u615h1kU6NAvvLv8PZ1b1AQNnTgbGd3wD5HiAxSh,18079321898,1.8e-05
9femQKFstY1FAAgkNEtdwKvfZRFuBxRGQTCn5Rusgcj6jdBUUfg,16988536316,1.7e-05
9g2FWawY9A6Uj1osTCmT65oxVhBHcyePnzsCmsXG55c3ttKg6xb,16567282011,1.7e-05
9hGopx2RHDdn8tWoH3JnDxhHWw3dFoXTJtGxLkV2bKT7yWaN8WF,15851259212,1.6e-05
9fEFRW2n8AiZpAfTpgvvbVZrGfjNqXKnQFcKrocuuPte5dyDABF,15668305441,1.6e-05
9gJPmYGmcgvDDj78oMwbmWkvRhLTiTBPHBJw5yLCcqDcVULKT9d,15314059405,1.5e-05
9egkyEq5MQMkBupFbz4f1cFcqQpy5C4fPnZTTAH3xYWXSvRKgXU,15000000000,1.5e-05
9i3sWwUCb6zJeg6oMMWyXH1ncgfUcaa1aUTdN54MRZmYu54gERp,14451691028,1.4e-05
9fFVKpaycwkFy4Nwx8XxDsphoAnmf2LzkB6MS2yvDHD4kh1bSTZ,14398834640,1.4e-05
9g9DHxQFWVvnyuScR2KqEttRkyq4h814ZHKKTuwHzAv84oUejmb,14320865655,1.4e-05
4Dn4UhZUretsCyhPztJipiqHNxw33z6jRFGMUy5TVz51YY3DZ7ELkqxBC6J3QjZtoia2roRxm3SSJx29qzfk7thzoHXRevcJXmu8ZLxxxFJ72SEdHAUcCmH5vY6Rs75qkoBCjMjFzjiw4AKMGei3qXN2r31FY4UskYJgmotNELaozfHK5To7UL4cFeuQxK2hqLpUXjR9Ht5hHha9jfBLu5cbPxnkbVgBS2EFnJ8tUtnh5FqeRfMRtoYqaEdUyeLD4cqwStLcBeZgo8mySu52ZKScHzNiYBjTYMr7hoFoVsu1qnrpKtDqiqDTLaDaiJMd9rTMpEpdZkiMyjm4PZi8d1wG4SqtZozoFoUyUVtgtoSuEyjYJvDo52tf5HPnMRBnrDDfa4924PJ2aViTrrjWLG9HcYYHAGUScYEpRKFYnBfvVaRzUH35bS24jvw3fw4RBadjDiRj1rEp86emAyCrKt2qdHATXeH6hRiSadW8dcunxG8A1FM9v56VXAGqB8NWUU43oT2Bg6meTux8jHJKs3eGUQSeHtUWtKYo3S7bNz5iMTa2YU4VqgHo7FdoT8ZhfxnHHiFsUN2TTx8ej4dCiJQYmsKXN7RcJmR2FVwmknoaB38jrAW5Gk4wMLDkqiJ9aVRtf8GcoVqqg9ovNqJSFT22U6sQMVN1Cwiu3nk5k5fb9PWqwELSKHC2aEfCMbKC1syTCLnEqfZh3LwjuThmSAQaF39vbkn4c24L8Djits82wP5QhWHviPNkr9zAWdRAybTpr8tSeysB47sjhtSE7o3ZUuEWCocmwngkaw4Mch39f1ji5uqNruReY6xKYPsvULFjSmEFtTviPt2qiVzoA8oCDfXkZsFbV6RTMyAQprJUhALihJED6XbgJppSMsXDrGpgdpEhyhtXZCRaX2VjtjZuDugTN5Hxat1Zq6VvHxXrYb1dA1dobhne3e3HWxMd532UbFGoLMsNPjiiDB4U1X6Yr3T5uG4c9La8qd8utzYdTJWbqDaKVEnD8qx54vLXbYJtmbz1tyY5eKSRncKQvH2CpnPLPorPEFz1BpXaJgDSZNchs4ph6BeJpBkUbktVAaYvr9fceh3g3PBqkrpPwgjL92tBDPDs74Yu8Z3qQ6Ewv42wzPa6mti61fepZRksVJvsC9dC8HGWWSoPej87VFM6kwhkwtnMhsdv1zBNk5e3Ff6PXywJTJFfRSDvVJskVEq5AxBFk1GTmv6toEMxYnRrpfmaCBVB94YdnasGVSrezbzjmRAgYqMVcnR4XGFjUJ24Cu22w3pHmHNkPa6XNmj1Lba9iP4bNmmMZnWafFCrVC2R48bMP8xgMTTAEcHQcDWURYNiFSDLjYFevJX5oTb1wcN8uNJADGJJkJimL11aEmACJiZgU38ByGcNyh3SukBYB2P85Hvnkdh3Vpb7u9QYUrBF3xQojwgWByCNq3Vd2SkgLA25XaMTQZLEQGaC7hGbw3urdFj3Vrrpetf79AHiFGnJEQAZMZjo1EkPxMaAHLByBhZidRRZwBZRkZTQvz8AuwNVSWugSES4fiU8r4uvCvDj9GZvnp9xeoGRE53aY1EcYqYrTBRjC7v7pkvj54aukxxQVeVzcwdAjEbHxqiDr9r3o8CrLfuk7unLybp6H2Tar8ymErZoZzfqBFJq5YKewgcEzBeHMLB7g9xrbWwndAvoWEFbSxMjoL1RDe69rGxAah2pnpxZhXBX1PyNF8YgWjiywZb4nqwbndg9oXiUzXrp7Jz3K9BgMU23YeJzyeANsFgmdx1A4BmgiN,13730079298,1.4e-05
9hD6WMA5r1WUwoxMFnb2atcnt1jehFAm9RqL3K9TbzSaJHkTBi3,13280000000,1.3e-05
9fmj52TaUxDvLQTHsqBnMs5Xiy5sQm945JdWQsLovzj9mWtgyaT,12985860837,1.3e-05
9goN7oZASvFBM8TaZ6cDr77172tNFGexazLMeRVq7rEfaXg1pE7,12406716678,1.2e-05
9eqqKKBMRSgQHDTeQxGGtsADTJURiArcUH3Sw1w8AZzKSCFXPBq,12381734593,1.2e-05
9geUwfye4SoMr1gbGcLUJR3Tumzig6ys31EHK2XmKFDquDJfZoH,12262293788,1.2e-05
9ghFgB2bwAyuRn18do2HgUPXaZcwbxfq5WNT9icWjWcSKG78N4z,12186337646,1.2e-05
9gNVGNJLA5WomoJ2zr1cUzFJ72yLwxg1MHDFpEfeyXygMkgM5iK,12092414873,1.2e-05
9fyhN5Mki2tV4gFB8o7FXA1jPS7UQtRVfDA8696KEXcuH3GNixB,11904593235,1.2e-05
9hCzafozGxLfNzzkSBBS5NsmKywJg4qdfbN42Ziq19qgsfkLwAj,11813430893,1.2e-05
9iP9GsEp5roMcUtfWspaeh8bNA8hTLUwq3d4prH5vNH3b4dKqJ6,11640147617,1.2e-05
9gBkCRkXHrqdGYFt25FNVcQCAGfti6udx3EJjJpRPreMzsuUd58,11360000000,1.1e-05
9hxbzUN4fucXnhMeGuGj26QicmcbUywKvFjBdqPLX4Sq6ck91gx,11281057413,1.1e-05
9g49Aw29No1M6xkzTHEfrerM66kYBbuFxYUYuqCkTiL2a7H8ALr,11033209386,1.1e-05
9evwWTJqzGrqSyCSBuDveZfk7ZSHSdkWE1kBEUBymK6eisCzN1P,10749959844,1.1e-05
9h7Mr4N7SXTGuFXB218VxGVqPiaTQHkC7LJ4WVDYHXaxj8ksJg8,10459819844,1e-05
9gRPDUGZJnc7azxcQJKTofFw8sSzbykRo4Vha1o2LLdbbuFtNBy,10298279276,1e-05
9g6pwRQDBiWbhKJij6ztXManJ688grB5bNoWTLRp6UPottVfdHH,10237961497,1e-05
9iAXyiy6jzBsHGT8JLeNM6f5hfoLtpa3CLBCT1HgpAfytPYPije,10186427274,1e-05
9eecPRMCRFTnB7ZQ6FtfFVNsyjjEtrZju4ZPqiX8WpS4ZgEWFN9,10012779790,1e-05
9f1ezZPMuddKjqGZZ9BxN2GB8rJeQAsnMhKKT9ke5fDbe4kRdQs,10001000000,1e-05
9hYc3vbbLrLKZdQrteb2iwcyMvHPP8ag5Hy1vDNGjqaMtVCYoZ4,10001000000,1e-05
9h8nGETvMYsweF4Tn97GcJwpq1p4vU1GY2D4EtnUMcT6TchRBSR,10000199252,1e-05
9fxUnWAjRLqgm35qZSToPjrUocoDGCsurYyumEPqbFMshqZzKyz,10000000000,1e-05
9fKweFNmsojnePCCZTX2odjkWfoHZWb5oQ88UVuMpkmEhrKt1JK,9786234337,1e-05
9fhmx4XceEDV8SHYp6aBbz1BBKpzzwz16U9gjPUB72HTDZcC7dB,9690083497,1e-05
9iJgaEQStj7sezTSZexo688c3qvhGGAtPGZme6iDqRuc7AJ4aA6,9658190954,1e-05
9gAZACZNEUhiqNx48JsHqkhibjqw3o8o4RRxPxunc9Fuq3u5jyV,9164399984,9e-06
9gAka8AUKrhe7kpyTmnrMmqQmb6yUFPzrU27eYSLzCTNo782tiq,9016146917,9e-06
9iLCCQueuLAFZqMwFAiucwQ2GVDDiapNzvMe8wGEqw3ThpPeoJ8,8938134737,9e-06
9iBT3anv9erLmRuKtVmY9iBHmxagTSEshuid3WqwuWfyuU2WL9J,8926701433,9e-06
9hpFpwxTkAhQzrj2WFraii7twYWkPacx4BkgVeKwmPQWRNff2f2,8442196979,8e-06
9fSNgwa3YdXdjd1UsgSTY2qtvwZD8LTgRXdgHeFdEeTdxfa3TFJ,8436803668,8e-06
9gzp4qcxTCzjKiFS4wXfqtuUhrtCwQe7Ptp9ya64KSM5FhKZK8T,8381262373,8e-06
9iCGqty99Qx31WzM1HeWu7yU77QWRPnCgws4fX2F1xGa1BZeKjG,8365151137,8e-06
9fsthnnyhPKJWdasbhGCDfvvMLpN9VFJns9m2pobXAJzvf63G8b,8328547633,8e-06
9gefa9jqjeu8PuhoVM7FLp9QBBKKv4rNmRK8UKDdsPEevr3cnyN,8198277740,8e-06
9hqauuMya9ehDgG2J1NoC39SX5c18nRWcFi5Jmh4acDZBkUHGTe,8000000000,8e-06
9gHsQ8xh2wJhwab6Kxcg3fK2QPhYdK9an9Wo9FC8REzMRgZh8gy,7975487984,8e-06
9hWGSvwZicZtGUGrLJyUziWHR2mgsSocBTJ66rF3E3QxsgughaE,7811745130,8e-06
9exhBVCYU84eQszMJrc5J1h8jy5XfHLvSHQ5y8wjqFuU7wndwHP,7710380862,8e-06
9fFh5Sq3JPWcHgPxdGUsL9vsA3SaW2azeAt77NwJ27tKbJ6Pg2Q,7669597119,8e-06
9ezZaJ8r2hJ8yvUP9LtVvGiG48ERjVmFYe7NqLykiDwESRjsd4p,7461577943,7e-06
9ehFA6F4xxMdsBJqM4pMSvz14GecgHJ5ytu4m1QWJ7AUN37Dnmb,7395763194,7e-06
9fUF69UqniFYQCgvrFEd7BszcUjZVHRFmsWbPvd8Hq2wAULYAEg,7182514258,7e-06
9hH46KfncgyW8kJeuXRFdchLFaKrydwUkZYgGxxMnsVhMLZKDCa,7155845234,7e-06
9h9dYr8bL7b4KQ4JeRoTjz9hmZqjPZ9457VsMQP1FsSFPoTNje7,7021806171,7e-06
9hh62LSLC4MU8jVf1GBDj6YFQLMnaHvy3mpKobCJQLQ3mF31Ek3,6877605170,7e-06
9hwm9rEPqS2x2zxNL6Aq2gqJEAkMrwkuAsiuDyFoFTesvozjeC8,6737780077,7e-06
9gQP8EVY3UBEpSz4Kjqy8S3rFdUE6g443EKBsFJL31b8EtFUWdZ,6671244328,7e-06
9eb78nbXQBZt6pTdhYqw6a5gRZJ23JmadGgXUwnqPP3Ye9Du9sA,6600709426,7e-06
HNJiaJVyw1qz5jgKrEemNwnJd2Mc5FJgsNTDMkMrx73pVyxcinng2m8cDyMktacXQjvBsvNoMxucxmme66RPeCAz9bV3fPFYPo4umKZVwkQosRktScyUvQ8o8PPe64K6fu5iFVCvMbjgi47q3CBQS42e9xDNa8xwVf35a6sL7sXMzDZVfgbo7S9F1ufKhDgC4nFuxucyJp1Q7TXQifbuorHEfACknKoXhyvS7ddHBXPFVdrDTWpi17HUsgZPZQGosjUjkHWHZRuBv8H73JwB3ifA2R8HSriN2xgNNZWE4sWYhvVdVQ6UiXxjD1yqKwABKg189v4chCgTFNd4qy6RVoMVJs17Fe1vxRN9eaMwAowi3ok1hLGjMSsinxKY8vHkRdXPTqLyUTDQVkZ8DrDfsbdoDYrqpybrUjsD6wBPGpqr13NqFbyW727FYwV8SoAnvDRbkcZ21EQ8u4HeYePgDdQMEMwqzqRUHgVY3evBtPfEELbQphjVTm1p5FkRcF5yuvREj72oG4xt3,6375947278,6e-06
9gcaF4uPgmRfV6RzaMmHms5XFv5H6QaFLH9Ag9SThiRopbMvBSV,6318758570,6e-06
9fbvpHP7vfdQ75dyebRtVYE3SNna4LKCQsb4jQSNndLC61f6FJm,6277116140,6e-06
9heE2spYRJcH39SfNmJUmYwARWnyz1WWgZ9RABCgUsaCiqZm8w5,6002826867,6e-06
9hxWxGJyLKfYvE4ZVFWKWiKPNR6mFtrYX8h9riV8wG6SSBEEZe9,5992690000,6e-06
9gX9DT3uqNGDpogwjewom96f1oGzpXfhB3hbyMrNoYwcENZHQJK,5761507046,6e-06
9gDJi6KiQAx4TZK2DQf559RRHkeFdCLXpT2Dg1quizv9F6S4ifu,5749070382,6e-06
9fXYsKgTJoiHjgbsFgGAYxuMTGLKMvXzjYwgN7ce811GUrbKLt4,5721879916,6e-06
9g4Eg93xqjmAeHf9wqZgXXB5Lhhvc7R3sTYp13X9jBVQnvFkKbm,5680577298,6e-06
9hCQo6Y5agfPeWgiyJ8ca1cPbqeT6Ay6AKHw8fnNM1NZjqifqfQ,5537573412,6e-06
9htv4nxurmrC7SUsioCtXiuQeLnKfttvm3ek2t9hgJgAYF3z2z3,5507838666,6e-06
9gabd6KH3EiNqQ6Vy9npe3ih8KN6gue86YqDZ6s2tjkMx8V9eES,5423792203,5e-06
